Datetime,Open,High,Low,Close,Adj Close,Volume
2021-09-14 09:25:00+01:00,45821.12109375,45859.12109375,45821.12109375,45859.12109375,45859.12109375,0
2021-09-14 09:30:00+01:00,45898.9921875,45937.859375,45898.9921875,45915.6953125,45915.6953125,30113792
2021-09-14 09:35:00+01:00,45901.765625,45966.90625,45901.765625,45966.90625,45966.90625,0
2021-09-14 09:40:00+01:00,45993.04296875,46012.89453125,45979.4765625,45979.4765625,45979.4765625,29970432
2021-09-14 09:45:00+01:00,45984.31640625,46005.52734375,45968.72265625,46005.40625,46005.40625,0
2021-09-14 09:50:00+01:00,45988.90234375,46040.83984375,45988.90234375,46040.83984375,46040.83984375,0
2021-09-14 09:55:00+01:00,46033.68359375,46033.68359375,45986.4609375,46017.2265625,46017.2265625,0
2021-09-14 10:00:00+01:00,46008.625,46132.734375,46008.625,46132.734375,46132.734375,70066176
2021-09-14 10:05:00+01:00,46101.80078125,46114.54296875,46037.98828125,46041.421875,46041.421875,0
2021-09-14 10:10:00+01:00,45978.59765625,45978.59765625,45862.98046875,45883.94140625,45883.94140625,0
2021-09-14 10:15:00+01:00,45884.89453125,46017.78125,45884.89453125,46017.78125,46017.78125,78557184
2021-09-14 10:20:00+01:00,46028.4453125,46048.625,46013.26171875,46013.26171875,46013.26171875,0
2021-09-14 10:25:00+01:00,45996.1171875,45996.1171875,45960.69921875,45960.69921875,45960.69921875,0
2021-09-14 10:30:00+01:00,45935.09765625,45960.0546875,45921.5703125,45929.59375,45929.59375,0
2021-09-14 10:35:00+01:00,45907.63671875,45938.25,45877.61328125,45877.61328125,45877.61328125,0
2021-09-14 10:40:00+01:00,45847.89453125,45869.421875,45847.89453125,45849.96484375,45849.96484375,0
2021-09-14 10:45:00+01:00,45834.4765625,45847.25,45809.40234375,45847.25,45847.25,7200768
2021-09-14 10:50:00+01:00,45818.15234375,45875.3046875,45818.15234375,45861.73828125,45861.73828125,0
2021-09-14 10:55:00+01:00,45801.93359375,45869.92578125,45801.93359375,45866.875,45866.875,363622400
2021-09-14 11:00:00+01:00,45866.12109375,45913.1796875,45866.12109375,45904.5,45904.5,24932352
2021-09-14 11:05:00+01:00,45902.3359375,45902.3359375,45854.90234375,45854.90234375,45854.90234375,0
2021-09-14 11:10:00+01:00,45872.1640625,45904.8046875,45872.1640625,45904.8046875,45904.8046875,46051328
2021-09-14 11:15:00+01:00,45909.21875,45975.15625,45907.8359375,45975.15625,45975.15625,25870336
2021-09-14 11:20:00+01:00,45957.140625,45957.140625,45885.4453125,45903.05078125,45903.05078125,0
2021-09-14 11:25:00+01:00,45895.91796875,45910.90234375,45872.15234375,45886.30859375,45886.30859375,0
2021-09-14 11:30:00+01:00,45926.421875,45957.53515625,45926.421875,45957.53515625,45957.53515625,42770432
2021-09-14 11:35:00+01:00,45977.19140625,45977.19140625,45950.09765625,45950.09765625,45950.09765625,1961984
2021-09-14 11:40:00+01:00,45961.10546875,45986.73046875,45931.80859375,45986.73046875,45986.73046875,0
2021-09-14 11:45:00+01:00,45967.94921875,45979.51953125,45967.94921875,45979.51953125,45979.51953125,3043328
2021-09-14 11:50:00+01:00,45979.66796875,46093.6640625,45979.66796875,46081.2109375,46081.2109375,29065216
2021-09-14 11:55:00+01:00,46101.89453125,46101.89453125,46047.72265625,46062.91796875,46062.91796875,10182656
2021-09-14 12:00:00+01:00,46077.7578125,46077.7578125,46047.00390625,46047.453125,46047.453125,0
2021-09-14 12:05:00+01:00,46046.7578125,46066.2265625,46022.3984375,46022.3984375,46022.3984375,9703424
2021-09-14 12:10:00+01:00,46037.234375,46037.234375,46020.9765625,46027.421875,46027.421875,15224832
2021-09-14 12:15:00+01:00,46032.94140625,46050.8203125,46015.5703125,46015.5703125,46015.5703125,0
2021-09-14 12:20:00+01:00,45988.640625,46055.5078125,45988.640625,46055.5078125,46055.5078125,0
2021-09-14 12:25:00+01:00,46069.05078125,46088.0234375,46058.11328125,46065.3046875,46065.3046875,70737920
2021-09-14 12:30:00+01:00,46078.59765625,46104.74609375,46007.19140625,46007.19140625,46007.19140625,0
2021-09-14 12:35:00+01:00,46008.1015625,46019.5,45989.421875,45989.890625,45989.890625,0
2021-09-14 12:40:00+01:00,45991.88671875,45991.88671875,45918.06640625,45918.06640625,45918.06640625,0
2021-09-14 12:45:00+01:00,45927.1875,45961.9296875,45916.23828125,45961.9296875,45961.9296875,53264384
2021-09-14 12:50:00+01:00,45961.29296875,45982.07421875,45961.29296875,45962.4609375,45962.4609375,15634432
2021-09-14 12:55:00+01:00,45972.42578125,46009.45703125,45968.953125,45989.85546875,45989.85546875,8880128
2021-09-14 13:00:00+01:00,46013.75,46076.6484375,46013.75,46062.16015625,46062.16015625,0
2021-09-14 13:05:00+01:00,46090.96484375,46090.96484375,46051.48046875,46052.51953125,46052.51953125,4923392
2021-09-14 13:10:00+01:00,46041.14453125,46080.94921875,46041.14453125,46080.5625,46080.5625,7983104
2021-09-14 13:15:00+01:00,46082.16796875,46083.40234375,45946.01953125,45946.01953125,45946.01953125,30670848
2021-09-14 13:20:00+01:00,45938.41796875,45975.96875,45903.0859375,45903.0859375,45903.0859375,0
2021-09-14 13:25:00+01:00,45843.2265625,45867.44140625,45838.93359375,45858.7734375,45858.7734375,31084544
2021-09-14 13:30:00+01:00,45813.7890625,46351.35546875,45813.7890625,46351.35546875,46351.35546875,483799040
2021-09-14 13:35:00+01:00,46280.2265625,46496.09765625,46280.2265625,46378.5859375,46378.5859375,281346048
2021-09-14 13:40:00+01:00,46386.46484375,46498.1328125,46386.46484375,46498.1328125,46498.1328125,133746688
2021-09-14 13:45:00+01:00,46490.6875,46508.5546875,46346.13671875,46380.9921875,46380.9921875,53506048
2021-09-14 13:50:00+01:00,46374.54296875,46483.125,46374.54296875,46457.58203125,46457.58203125,56242176
2021-09-14 13:55:00+01:00,46472.921875,46573.21875,46472.921875,46573.21875,46573.21875,97984512
2021-09-14 14:00:00+01:00,46547.7421875,46561.48828125,46508.65625,46554.28515625,46554.28515625,0
2021-09-14 14:05:00+01:00,46559.6015625,46563.50390625,46505.8984375,46505.8984375,46505.8984375,34185216
2021-09-14 14:10:00+01:00,46479.47265625,46479.47265625,46390.421875,46412.3046875,46412.3046875,0
2021-09-14 14:15:00+01:00,46438.14453125,46438.14453125,46400.109375,46400.109375,46400.109375,164237312
2021-09-14 14:20:00+01:00,46423.01953125,46465.51953125,46410.2265625,46465.51953125,46465.51953125,34299904
2021-09-14 14:25:00+01:00,46478.25,46607.78515625,46478.25,46558.11328125,46558.11328125,151810048
2021-09-14 14:30:00+01:00,46616.76953125,46732.3125,46604.07421875,46709.99609375,46709.99609375,1433600
2021-09-14 14:35:00+01:00,46709.46484375,46767.6015625,46709.46484375,46732.4453125,46732.4453125,0
2021-09-14 14:40:00+01:00,46722.68359375,46729.09765625,46630.3203125,46630.3203125,46630.3203125,0
2021-09-14 14:45:00+01:00,46621.13671875,46667.25390625,46621.13671875,46667.25390625,46667.25390625,0
2021-09-14 14:50:00+01:00,46620.2890625,46620.2890625,46527.03125,46527.03125,46527.03125,0
2021-09-14 14:55:00+01:00,46487.80078125,46487.80078125,46432.11328125,46432.11328125,46432.11328125,0
2021-09-14 15:00:00+01:00,46449.5,46449.5,46210.875,46210.875,46210.875,0
2021-09-14 15:05:00+01:00,46258.82421875,46364.24609375,46258.82421875,46322.671875,46322.671875,0
2021-09-14 15:10:00+01:00,46344.66796875,46375.26953125,46342.140625,46347.44921875,46347.44921875,0
2021-09-14 15:15:00+01:00,46321.6640625,46328.35546875,46215.46484375,46328.35546875,46328.35546875,0
2021-09-14 15:20:00+01:00,46300.15234375,46359.6328125,46283.48046875,46283.61328125,46283.61328125,0
2021-09-14 15:25:00+01:00,46273.375,46310.6328125,46273.375,46310.6328125,46310.6328125,0
2021-09-14 15:30:00+01:00,46319.33984375,46364.57421875,46319.33984375,46333.55078125,46333.55078125,0
2021-09-14 15:35:00+01:00,46292.390625,46428.23046875,46292.390625,46428.23046875,46428.23046875,0
2021-09-14 15:40:00+01:00,46414.7421875,46415.1484375,46391.4765625,46391.4765625,46391.4765625,0
2021-09-14 15:45:00+01:00,46411.8359375,46412.84375,46375.359375,46397.0625,46397.0625,0
2021-09-14 15:50:00+01:00,46389.2734375,46441.8359375,46385.52734375,46441.8359375,46441.8359375,28880896
2021-09-14 15:55:00+01:00,46515.81640625,46594.2578125,46515.81640625,46594.2578125,46594.2578125,54833152
2021-09-14 16:00:00+01:00,46572.25,46791.7109375,46572.25,46791.7109375,46791.7109375,0
2021-09-14 16:05:00+01:00,46800.44140625,46800.44140625,46743.921875,46743.921875,46743.921875,30130176
2021-09-14 16:10:00+01:00,46738.51953125,46913.98046875,46738.51953125,46913.98046875,46913.98046875,170414080
2021-09-14 16:15:00+01:00,46892.73046875,46892.73046875,46834.76171875,46834.76171875,46834.76171875,31895552
2021-09-14 16:20:00+01:00,46878.328125,46897.7890625,46878.328125,46895.90234375,46895.90234375,53559296
2021-09-14 16:25:00+01:00,46898.19140625,46920.54296875,46845.16796875,46845.66796875,46845.66796875,32620544
2021-09-14 16:30:00+01:00,46805.94921875,46849.44140625,46805.94921875,46843.28515625,46843.28515625,0
2021-09-14 16:35:00+01:00,46854.8359375,46854.8359375,46830.8671875,46842.19921875,46842.19921875,0
2021-09-14 16:40:00+01:00,46690.41015625,46810.25,46690.41015625,46769.26171875,46769.26171875,117981184
2021-09-14 16:45:00+01:00,46715.03515625,46771.87890625,46715.03515625,46771.87890625,46771.87890625,0
2021-09-14 16:50:00+01:00,46796.90625,46796.90625,46740.19921875,46742.35546875,46742.35546875,7221248
2021-09-14 16:55:00+01:00,46756.515625,46776.5859375,46748.640625,46748.640625,46748.640625,0
2021-09-14 17:00:00+01:00,46773.50390625,46826.91796875,46750.25390625,46750.25390625,46750.25390625,0
2021-09-14 17:05:00+01:00,46812.90625,46871.92578125,46787.2421875,46787.2421875,46787.2421875,33292288
2021-09-14 17:10:00+01:00,46764.453125,46785.32421875,46740.3125,46740.3125,46740.3125,0
2021-09-14 17:15:00+01:00,46755.33984375,46755.33984375,46707.484375,46707.484375,46707.484375,0
2021-09-14 17:20:00+01:00,46706.8671875,46735.6953125,46706.8671875,46722.85546875,46722.85546875,1658880
2021-09-14 17:25:00+01:00,46718.59375,46739.66015625,46716.85546875,46738.45703125,46738.45703125,16814080
2021-09-14 17:30:00+01:00,46736.75390625,46777.00390625,46727.26953125,46777.00390625,46777.00390625,10625024
2021-09-14 17:35:00+01:00,46800.609375,46800.609375,46749.84765625,46749.84765625,46749.84765625,38846464
2021-09-14 17:40:00+01:00,46734.53515625,46734.53515625,46664.93359375,46665.375,46665.375,0
2021-09-14 17:45:00+01:00,46640.0234375,46679.99609375,46632.77734375,46662.35546875,46662.35546875,42184704
2021-09-14 17:50:00+01:00,46654.93359375,46663.66015625,46621.9609375,46621.9609375,46621.9609375,4096
2021-09-14 17:55:00+01:00,46612.68359375,46659.86328125,46612.68359375,46659.86328125,46659.86328125,48369664
2021-09-14 18:00:00+01:00,46644.4765625,46683.140625,46644.4765625,46683.140625,46683.140625,0
2021-09-14 18:05:00+01:00,46677.578125,46677.578125,46619.51953125,46619.51953125,46619.51953125,16490496
2021-09-14 18:10:00+01:00,46617.59375,46617.59375,46597.984375,46597.984375,46597.984375,7008256
2021-09-14 18:15:00+01:00,46574.625,46614.87109375,46574.625,46614.87109375,46614.87109375,58441728
2021-09-14 18:20:00+01:00,46605.52734375,46605.52734375,46567.6640625,46581.6953125,46581.6953125,0
2021-09-14 18:25:00+01:00,46575.69140625,46575.69140625,46555.09765625,46560.51953125,46560.51953125,38912000
2021-09-14 18:30:00+01:00,46553.77734375,46612.57421875,46548.40625,46612.57421875,46612.57421875,73977856
2021-09-14 18:35:00+01:00,46637.453125,46656.94921875,46613.73828125,46656.94921875,46656.94921875,70336512
2021-09-14 18:40:00+01:00,46644.7265625,46713.3515625,46644.7265625,46690.7890625,46690.7890625,70684672
2021-09-14 18:45:00+01:00,46751.14453125,46751.14453125,46722.85546875,46738.6796875,46738.6796875,59019264
2021-09-14 18:50:00+01:00,46739.1875,46743.0625,46723.66015625,46723.66015625,46723.66015625,30478336
2021-09-14 18:55:00+01:00,46767.3828125,46767.3828125,46742.484375,46764.3203125,46764.3203125,50106368
2021-09-14 19:00:00+01:00,46763.94140625,46763.94140625,46730.9609375,46730.9609375,46730.9609375,0
2021-09-14 19:05:00+01:00,46733.5546875,46739.01171875,46704.22265625,46739.01171875,46739.01171875,12267520
2021-09-14 19:10:00+01:00,46744.42578125,46745.1484375,46676.6328125,46676.6328125,46676.6328125,0
2021-09-14 19:15:00+01:00,46686.328125,46686.328125,46540.63671875,46606.7109375,46606.7109375,62783488
2021-09-14 19:20:00+01:00,46596.390625,46596.390625,46468.6484375,46468.6484375,46468.6484375,0
2021-09-14 19:25:00+01:00,46493.36328125,46496.125,46470.97265625,46496.125,46496.125,35352576
2021-09-14 19:30:00+01:00,46466.87890625,46474.90625,46409.4453125,46409.4453125,46409.4453125,4460544
2021-09-14 19:35:00+01:00,46383.12890625,46428.4296875,46383.12890625,46414.57421875,46414.57421875,31592448
2021-09-14 19:40:00+01:00,46373.87109375,46424.03515625,46373.87109375,46412.43359375,46412.43359375,20045824
2021-09-14 19:45:00+01:00,46393.73046875,46489.34765625,46393.73046875,46489.34765625,46489.34765625,64499712
2021-09-14 19:50:00+01:00,46494.65234375,46531.07421875,46489.33203125,46499.96875,46499.96875,37662720
2021-09-14 19:55:00+01:00,46515.13671875,46548.33203125,46515.13671875,46538.34375,46538.34375,47448064
2021-09-14 20:00:00+01:00,46541.26953125,46562.86328125,46541.26953125,46561.234375,46561.234375,0
2021-09-14 20:05:00+01:00,46547.07421875,46547.07421875,46522.29296875,46540.34765625,46540.34765625,0
2021-09-14 20:10:00+01:00,46523.421875,46570.125,46523.421875,46553.50390625,46553.50390625,16453632
2021-09-14 20:15:00+01:00,46546.42578125,46557.17578125,46501.48046875,46501.48046875,46501.48046875,1880064
2021-09-14 20:20:00+01:00,46491.84375,46531.28515625,46490.28515625,46531.28515625,46531.28515625,11087872
2021-09-14 20:25:00+01:00,46538.92578125,46561.97265625,46525.0,46556.4921875,46556.4921875,48508928
2021-09-14 20:30:00+01:00,46562.01171875,46562.70703125,46530.65625,46530.65625,46530.65625,21688320
2021-09-14 20:35:00+01:00,46535.921875,46639.71875,46535.921875,46613.421875,46613.421875,58302464
2021-09-14 20:40:00+01:00,46612.609375,46612.609375,46557.78515625,46564.67578125,46564.67578125,23904256
2021-09-14 20:45:00+01:00,46565.5859375,46579.9921875,46534.7734375,46534.7734375,46534.7734375,0
2021-09-14 20:50:00+01:00,46528.19140625,46544.0625,46515.64453125,46515.64453125,46515.64453125,0
2021-09-14 20:55:00+01:00,46487.390625,46514.859375,46487.390625,46493.50390625,46493.50390625,34332672
2021-09-14 21:00:00+01:00,46500.671875,46617.48828125,46500.671875,46617.48828125,46617.48828125,2236416
2021-09-14 21:05:00+01:00,46600.90625,46619.5546875,46539.60546875,46539.60546875,46539.60546875,0
2021-09-14 21:10:00+01:00,46539.12890625,46624.05078125,46539.12890625,46624.05078125,46624.05078125,0
2021-09-14 21:15:00+01:00,46634.328125,46634.328125,46610.3828125,46610.3828125,46610.3828125,0
2021-09-14 21:20:00+01:00,46638.84375,46638.84375,46610.1640625,46636.640625,46636.640625,0
2021-09-14 21:25:00+01:00,46660.65625,46660.65625,46625.47265625,46642.15625,46642.15625,0
2021-09-14 21:30:00+01:00,46666.40234375,46666.40234375,46644.703125,46654.80078125,46654.80078125,0
2021-09-14 21:35:00+01:00,46672.4921875,46763.125,46672.4921875,46754.24609375,46754.24609375,23621632
