1630390500,47154.9,47040.9,47175.8,47032.5,15.51450393,730679.195119961
1630390800,47040.9,47008.9,47092.7,46996,17.06908766,802860.157202897
1630391100,47008.9,47057.5,47088.5,47008.9,9.61339861,452394.88683558
1630391400,47057.4,47051.1,47132.3,47046.2,11.80675476,556136.228753235
1630391700,47051.1,46984.1,47113.5,46984.1,14.22864203,669611.874805324
1630392000,46984.1,47046.5,47060.8,46979.7,8.09666033,380685.93630886
1630392300,47045.2,46993.4,47045.2,46987.1,4.83351505,227197.085145548
1630392600,46993.3,46991.4,47058.8,46991.3,8.49045448,399225.81824087
1630392900,46991.5,46997.4,47012.7,46954.4,8.22380449,386323.254402141
1630393200,46997.4,46884.6,46998.8,46827,29.67599322,1392708.498572662
1630393500,46884.5,47048,47048,46855.1,15.33876417,720147.182953106
1630393800,47047.9,47183.5,47188,47047.7,18.2502302,860151.0342333
1630394100,47183.6,47132.6,47183.6,47099.4,10.44155653,492302.548668962
1630394400,47132.6,47242.7,47262.9,47120.9,13.0107225,613966.659427764
1630394700,47242.8,47391.2,47446.1,47242.7,31.78954195,1505773.864952231
1630395000,47390.5,47458,47458,47344.9,20.63618822,978080.74791469
1630395300,47458,47500.1,47528.7,47410.2,39.15564686,1859553.563729873
1630395600,47500.1,47619.1,47634,47495.5,27.72499535,1319257.170700319
1630395900,47619.2,47739.9,47766.8,47619.2,25.06781127,1196024.357685178
1630396200,47739.9,47766.5,47890,47703.1,25.86981373,1236685.100161906
1630396500,47766.5,47766.7,47787.6,47671.6,15.63611668,746047.635358482
1630396800,47768,47736.6,47842.1,47695.7,26.48083623,1264870.296088094
1630397100,47735.2,47674.4,47756,47634,13.45540072,641617.691130691
1630397400,47674.5,47748.5,47766.9,47661.8,8.57878601,409405.562123762
1630397700,47749.2,47755,47813.3,47725,9.64480919,460740.205288993
1630398000,47755,47826,47855,47755,13.14440664,628485.793013862
1630398300,47826,47939.6,47951.7,47826,22.07980331,1057842.962960205
1630398600,47939.7,47886.2,47974.2,47865,22.52719793,1079546.918461151
1630398900,47886.1,47785.9,47891,47718.8,23.91106155,1143119.253459253
1630399200,47785.9,47797.3,47820.7,47755.9,11.22715957,536506.298266198
1630399500,47797.2,47666.3,47797.3,47652,16.19535091,772915.6214191
1630399800,47666.3,47697.9,47728.9,47631.8,28.43117516,1355202.540793487
1630400100,47697.9,47730,47761.4,47691.4,12.54438293,598757.590173478
1630400400,47730,47735.6,47778.8,47730,6.66834137,318490.808390582
1630400700,47735.6,47659.2,47742.4,47658,9.87430902,471224.669823814
1630401000,47659.3,47504.3,47659.3,47499,22.72444744,1080887.381501956
1630401300,47504.3,47400.6,47607.1,47400.5,17.38261796,825652.809321172
1630401600,47400.7,47460.1,47495.2,47400.6,18.28237485,867482.077289618
1630401900,47460,47449.2,47524.2,47442.1,14.03439486,666433.056955551
1630402200,47444.9,47433.6,47504.6,47426.9,12.9457775,614412.467553115
1630402500,47433.6,47445.1,47490.6,47426.8,12.13760025,576070.503428666
1630402800,47445.1,47507.7,47533.7,47428.3,7.94581596,377401.979387256
1630403100,47506.2,47470.8,47563.6,47470.8,9.76801606,464080.280011683
1630403400,47470.7,47477.9,47480,47444.8,9.00687395,427481.098394948
1630403700,47479,47396.8,47487.9,47343,11.07091594,524757.753850019
1630404000,47396.8,47267.5,47402.2,47267.2,12.93171939,611911.993334637
1630404300,47267.5,47256.1,47298.7,47187,16.99432702,802650.316170865
1630404600,47256.1,47232.7,47291.2,47204.9,7.40082119,349597.76667894
1630404900,47232.7,47239,47265,47138.8,20.86997322,984830.08945597
1630405200,47238.5,47347,47347.1,47238.4,13.00367287,614994.424824693
1630405500,47347.1,47342,47358.4,47279.8,8.37226271,396193.614555363
1630405800,47341.9,47351.2,47351.8,47303.4,3.75726949,177827.543136655
1630406100,47351.2,47262.1,47351.2,47235.8,12.74208962,602731.792766398
1630406400,47262.2,47483.8,47483.9,47262.1,15.17401663,718760.418389483
1630406700,47483.8,47632,47707.2,47483.8,29.37413671,1398532.262209229
1630407000,47632,47398.1,47632,47398.1,13.48243025,640284.379503185
1630407300,47398,47420.7,47420.7,47337.9,9.55128724,452471.945347582
1630407600,47422,47489,47489,47325.4,11.11073613,526364.156792826
1630407900,47489,47371.3,47541.2,47361.2,14.79530052,701828.316291167
1630408200,47371.3,47421,47429.9,47331,7.3599945,348746.499080134
1630408500,47420.9,47483.1,47530,47408.5,13.45319741,638715.136829194
1630408800,47485.1,47686.4,47710.9,47476.7,22.58320472,1075105.516998252
1630409100,47682.7,47761.6,47761.6,47660.2,24.76214079,1181496.941585009
1630409400,47761.6,47884,47885.9,47737.5,24.63383902,1177713.428798932
1630409700,47885.2,47960.9,47970,47818.5,26.87604823,1287171.375222718
1630410000,47961,48011.4,48085.9,47913.3,25.2867662,1213875.722515871
1630410300,48012,47883.5,48055,47859.7,17.18161688,823743.289152025
1630410600,47883.5,47863.9,47923.4,47779.9,22.66373672,1084505.757373976
1630410900,47863.9,47968.9,47969,47807.9,18.26622803,874240.133706756
1630411200,47968.9,48000.1,48156,47963.1,30.52270719,1467533.489796924
1630411500,48000,47936.9,48000,47912.7,7.23608727,347070.285718863
